RF,GB,BB,LR,bgm,y
0.005773744157192622,0.012466601704731926,0.0,0.01038962954405455,0.0030565216347846103,0
0.08914312546673768,0.10730950057438697,0.07797385620915033,0.13702973145582692,0.04277640863267447,0
0.003333333333333333,0.008292022747726066,0.005,0.005238001765202803,0.010349309029699692,0
0.3762482923508778,0.26789756968176853,0.49046884977391403,0.11578240835953503,0.24432763611188335,0
0.273172388140898,0.34906091665881994,0.4225,0.6405790543609572,0.8895889207639252,0
0.9863148293991066,0.9870473083458396,0.995,0.9854483283657407,0.9955781771738647,1
0.9854166666666666,0.9689395324914835,0.985,0.9666949391977498,0.9917414144132802,1
0.04083333333333333,0.0310308580627305,0.025,0.13312930518216093,0.031975818516732736,0
0.8673469672926281,0.8048113996563186,0.875,0.7953164293903381,0.8656855577272791,1
0.018392740824987097,0.05436722932772961,0.02,0.05745920141842378,0.008399717580324048,0
0.6933700449369293,0.7517583688589635,0.8926801675875922,0.8057173337437,0.8665683275620071,1
0.9653085762973652,0.9491055612174142,0.955,0.8599100117091911,0.9163395591624707,1
0.008920820196902829,0.011853947105878487,0.005,0.0228483684742294,0.017070212277525556,0
0.8163436945076534,0.9127037837218883,0.7480985915492958,0.6538749219379532,0.552330681037305,1
0.6629948368526128,0.7701134681604124,0.8185244383993894,0.8159779119571051,0.8541202965443931,1
0.4831351471982261,0.3242163092950363,0.2057268184250701,0.2269993793004608,0.3824817245411926,0
0.9482152603074141,0.9510965033288209,0.925,0.785242726998795,0.9605362721950798,1
0.0,0.020756507396177216,0.0,0.012180445983002833,0.006491915212684968,0
0.008093846941664748,0.05624229389756859,0.01722567227164143,0.06306532048617633,0.03954872915087237,0
0.027531277790384265,0.016770330656179937,0.03,0.027002994694654486,0.019059569768346236,0
0.5329468104102836,0.5844368364667389,0.6430597014925374,0.2961082667541622,0.4074884892835482,1
0.0,0.009688500209607863,0.005,0.032246638697169226,0.001237259731198723,0
0.2583395396620774,0.1844310030420956,0.3571955256979445,0.12503304676688615,0.3836928387678026,1
0.9896481627324399,0.9774024426463368,1.0,0.9915538769947079,0.9949800962173523,1
0.7147281178754783,0.2555236639414931,0.53,0.9489667830512294,0.9514697371733865,0
0.5639356640143588,0.7100016160332061,0.615,0.43667055255722764,0.21600434107632838,1
0.0039927601737371095,0.005817575660462496,0.0,0.00046184903585539197,0.0027689183210715474,0
0.9457224137238288,0.9320578248408982,0.867094017094017,0.7015216782464269,0.8754227197799852,1
0.621340785397908,0.25573769671993085,0.3964848528805151,0.362323334460353,0.3975707938015244,0
1.0,0.9795277018470598,1.0,0.9758559732938847,0.9957904841326808,1
0.5709904969215445,0.8648492456738087,0.825,0.8347263342682699,0.9259490295031189,1
1.0,0.9736834171490707,1.0,0.977140410730033,0.9937672061563525,1
0.6525278520218926,0.16632799273167675,0.42,0.5432665703615279,0.8159896514072207,0
0.6571107461227345,0.8875105336278978,0.8887056028116532,0.7961823967441586,0.7895116598132551,1
0.9478974610863539,0.9245869581048698,0.865,0.9088281790437808,0.9679027495280019,1
0.001519237080006513,0.010075542737844391,0.005,0.011941805491696177,0.007116075500848678,0
0.0067095319202141335,0.024285581789420994,0.04,0.054486084925819724,0.029412828198380158,0
0.0,0.01237854558558868,0.0,0.009846734402037212,0.004975366361511808,0
0.6974626440902757,0.30350746757368013,0.42801446416831035,0.3389243220052343,0.6871460307357781,0
0.0039927601737371095,0.004538119106810522,0.0,0.0004979515249627457,0.002202550116143379,0
0.600427096267848,0.6701937199440681,0.8001427616501146,0.6952799717548745,0.6600545544390718,1
0.0039927601737371095,0.009527336762913736,0.0,0.003241797796615474,0.0014087014612791107,0
0.6688818018995747,0.8617488864851446,0.8839450434252096,0.801574783204371,0.8136368520061945,1
0.9047113388360573,0.9548331553893092,0.965,0.9531001555406371,0.9519451557732053,1
0.0039927601737371095,0.006374165813143252,0.0,0.003875338451904113,0.004218176140665611,0
0.0,0.014732139564216897,0.0,0.009517542014494305,0.0015618152294674616,0
0.025037593530296064,0.017180583602938625,0.03,0.03303801814534184,0.03220913523963348,0
0.6664041449910608,0.9427196467735749,0.8703843926205779,0.9415912389569067,0.9754169664738831,1
0.03166666666666667,0.08773152494222859,0.085,0.2135259661827821,0.07062545951946667,0
0.005555078057350116,0.07793940178359522,0.06520797962648556,0.12512091546040618,0.07796950577005601,0
0.005773744157192622,0.016243641879605464,0.0,0.009829950636203249,0.031660548426767854,0
0.012500349013971512,0.027356330788471196,0.005,0.030597499484011616,0.03276464472807297,0
0.0,0.007292482264750928,0.0,0.0032133660568393614,0.0011856092517412945,0
0.8409627414617872,0.8432049532392699,0.85,0.5676681278539276,0.8535910692417136,1
0.01425,0.005891539917778974,0.01,0.006738256281564405,0.003916863435012416,0
0.643144443730244,0.35331200665683266,0.3656724537037037,0.4292358477689393,0.6280294643150076,0
0.635807278111047,0.1942701430853565,0.2751474616774494,0.2586424235327457,0.6106296172005101,0
0.09294570479642517,0.07181641556583951,0.17,0.10803626404983542,0.1314215499979276,0
0.7918484448802591,0.8857292407958529,0.975185387131952,0.8662977007478839,0.8942386003305683,1
0.4500051731367858,0.25046899082629376,0.38,0.45922773345403156,0.597888960948836,0
0.7654402601815358,0.30390055540778116,0.535,0.8296634653829695,0.8921616652049355,0
0.6573827162752337,0.5581562329611343,0.5396330138707198,0.47546204854152324,0.6668600593811476,1
0.6573827162752337,0.5581562329611343,0.5396330138707198,0.47546204854152324,0.6668600593811476,0
0.11791526303845093,0.02427148802177794,0.11,0.07505123093004301,0.054282914796061614,0
0.93197134939196,0.8839113383008648,0.955,0.8198347977646511,0.9090044733998329,1
0.98,0.9805998115842819,0.975,0.977903095024825,0.996426905635417,1
0.5870747615929349,0.2668181680771042,0.1941511322801742,0.24351469494223657,0.6220144296460569,0
0.015951697571223562,0.08600267210276587,0.05,0.09280633301500359,0.09214104006127719,0
0.25947373843164234,0.11305618186490816,0.11291666666666668,0.12741364751342849,0.04493443503947758,0
0.6396098250701528,0.5190741694196844,0.34285368060781996,0.2738301281957152,0.22392288851165798,0
0.005773744157192622,0.018145722543658867,0.0,0.04224084248098658,0.015350043368451362,0
0.005579015784571237,0.039917487623631315,0.05,0.10403847659998176,0.027504885868401958,0
0.9558310085905747,0.9599124987031337,0.975,0.8993007708878258,0.982420741135674,1
0.9718918776336284,0.9229681955876442,1.0,0.9003679935344682,0.9583121458569175,1
0.6573827162752337,0.5581562329611343,0.5396330138707198,0.47546204854152324,0.6668600593811476,1
0.12116574035954439,0.28889789356760187,0.29,0.4374819093023511,0.3054983435796957,0
0.6525368505158647,0.3662177667589234,0.3435749492423564,0.612244941012262,0.7066594786806348,0
0.6573827162752337,0.5581562329611343,0.5396330138707198,0.47546204854152324,0.6668600593811476,1
0.03989430126460091,0.12559219095307353,0.07788321167883211,0.28206832139043686,0.033587956763395314,0
0.06092477978767897,0.03532120892209938,0.12,0.06326682519894986,0.04709885480361403,0
0.08714949163594338,0.043502280616787244,0.095,0.07486472216952672,0.10333360688230937,0
0.3218310487756754,0.15890436489722223,0.405,0.5071035962846114,0.6129531477383675,0
0.9341761019181305,0.9622805274782846,0.97,0.9766457328010925,0.9698088277740247,1
0.024220012435964257,0.03560404615544871,0.035,0.06756156066079086,0.03039576373034808,0
0.9280305429003574,0.980770058064889,0.975,0.958467291581797,0.9754645403628264,1
0.0039927601737371095,0.013637353340244464,0.0,0.007894117143098501,0.004126865387614932,0
0.1890992990717051,0.3237805086561443,0.3697773336106874,0.056302922094914144,0.3676838272616744,0
0.14450226338838548,0.016477391720982438,0.11,0.04202756229961071,0.009162788772299396,0
0.9706329357160319,0.964441495893063,0.995,0.9724399665413598,0.9738453403838799,1
0.4867702676742725,0.2240835690660996,0.4955943381368611,0.5100837993250521,0.6790335727747318,0
0.7942006123449814,0.91969784337653,0.87,0.8729200045955199,0.9157278340702097,1
0.0021784453042719447,0.019187394005992522,0.02,0.03876465511406071,0.012767499057348437,0
0.17822588933352068,0.23923926474766602,0.185,0.4040694256971547,0.3991858327875158,0
0.7814400696652493,0.9206372614699453,0.895,0.9071577918580074,0.9856219393071455,1
0.19047887129709484,0.17118354706616123,0.25,0.3688712106500389,0.15287385065852177,0
0.9790428443189072,0.9816652279288246,0.98,0.9082641427651711,0.9910922934681407,1
0.8431406637860726,0.9347687146757598,0.9283333333333335,0.9310673389988581,0.9832299782713033,1
0.9866666666666667,0.9863126517059541,1.0,0.9850300343855158,0.9951458627118166,1
0.0,0.015464062828038784,0.0,0.00977233710359189,0.0036758951312316573,0
0.32501003351282415,0.27451707335846026,0.26,0.6455480724277922,0.4181129028690395,0
0.7479207273159822,0.7580192962782759,0.89,0.8220531553802255,0.8193612914113765,1
0.005605022623381331,0.03314271882354744,0.025,0.037827813258634664,0.05054784877505033,0
0.6651718345347117,0.6595190325128428,0.591078244274809,0.6603742258569294,0.7736595280731793,0
0.005605022623381331,0.023199556317044276,0.007789115646258503,0.05034902162604934,0.02344214023651496,0
0.5902582130476209,0.7224964454592859,0.6639685957317538,0.49210897954462496,0.3340060702634456,1
0.0,0.012448185876878856,0.0,0.017446085706424135,0.007362094671851593,0
0.030937719074129878,0.05624229389756859,0.2158752792008101,0.0014999032623221743,0.07191068546339759,0
0.6455506842133613,0.8951313891817024,0.8498275302112108,0.9036712368821169,0.9056592891251999,1
0.008235069384922512,0.01684153882862514,0.015,0.01686660425191857,0.016056066212678067,0
0.40500582123556406,0.13790201370986876,0.21,0.1614677141475808,0.2837434145056664,0
0.20208525663116472,0.11891494891782996,0.1773790322580645,0.17787688876253743,0.11277220821349915,0
0.6104270818727888,0.704446622185702,0.7679166666666667,0.5949088158204001,0.8797949243055725,1
0.0,0.009086494476436714,0.0,0.046324898871733834,0.001674575247829399,0
0.9576155241601535,0.9802931168351638,0.975,0.9420124088977132,0.9933377441552457,1
0.5480610125591099,0.3994517940129495,0.515,0.6750092353216698,0.6386825324534989,0
0.0042418656939012065,0.021994633614146483,0.025,0.0114908426760984,0.014875660719280745,0
0.004833263876810387,0.01855285734589405,0.0,0.026310097423278268,0.021327857450030813,0
0.9650975927640225,0.992162640043841,0.99,0.9835738414100669,0.9924259775223248,1
0.01375,0.027831880187414303,0.0,0.061562699546532366,0.010208362621931312,0
0.008198698082005417,0.023249439262519156,0.02,0.0201847149953299,0.008358400531212508,0
0.0,0.017621577728049634,0.0,0.0102298689660835,0.003875284334714032,0
0.9797367703273767,0.9747746546000404,0.995,0.9509881696598428,0.9933391049749591,1
0.03541666666666667,0.02232579344263656,0.035,0.03559555279529585,0.04955500941389536,0
0.005605022623381331,0.013273607807396124,0.01,0.016793391149885997,0.029337659795360373,0
0.01395940170940171,0.005956753788857924,0.005,0.010717871700613711,0.021304570876425257,0
0.0,0.036609607239175744,0.0,0.11141445388640019,0.009087702261635085,0
0.0414563195329461,0.017386291615649987,0.07,0.0402850045821751,0.009509271592416,0
0.04538940226095848,0.0930170371293533,0.105,0.25971099695650307,0.21246284552625638,0
0.0039927601737371095,0.013168817973472196,0.0,0.003216088544903159,0.0017677779973942708,0
0.7240153383269865,0.706017386748697,0.72,0.4506206240772545,0.5010026205910829,1
0.6207088561494687,0.8245262415162217,0.79,0.7541607168337976,0.8333504224697654,1
0.0,0.012211805028994207,0.0,0.007202096461650054,0.002277884702284578,0
0.020952522528217048,0.014183412459057423,0.035,0.007791420986532208,0.005154595682577621,0
0.005605022623381331,0.030251049234932183,0.01,0.03525888090312727,0.011514919696999184,0
0.005773744157192622,0.02019139773667605,0.0,0.01416622408729313,0.03763696196568935,0
0.5516256966927664,0.6663312477791041,0.7229026652128481,0.6197439626022478,0.571519253190551,1
0.36497352693720336,0.2775966832371664,0.405,0.7837608776242887,0.49902454367761334,0
0.014313264730001862,0.022808052610226556,0.04,0.04193635859166696,0.010134926673253889,0
0.0041951237656074215,0.008033914633656117,0.0,0.006974557556818156,0.0077218373260302476,0
1.0,0.965603394655161,1.0,0.9626299472909297,0.9909484349307675,1
0.9655119707676711,0.8575404229717429,0.9030597014925373,0.7530194932750927,0.9152668094714488,1
0.14733571193908923,0.047320310995832275,0.115,0.0945958177697002,0.047751231890335075,0
0.04965757365970516,0.03785471536635053,0.015,0.1076875750694076,0.07671830289732931,0
0.9592864018635112,0.9722751041211558,0.985,0.9842722267942302,0.991215880243362,1
0.6573827162752337,0.610461671822503,0.8027403929978729,0.4411214851493065,0.7128151486020934,1
0.0788581354978061,0.07203236856623245,0.08,0.06293447938717067,0.025849168064177853,0
0.6638776989293481,0.3538136125151688,0.28564957193344953,0.41187773029315466,0.6160600411042124,0
0.11896518242320185,0.03654004879579166,0.09,0.2603314963054427,0.03894895975714435,0
0.8294027869033381,0.8665662050460483,0.825,0.6886085697118748,0.941839888879315,1
0.9896481627324399,0.9710242212175307,1.0,0.9924420929644361,0.9924061671780334,1
0.019681855549170017,0.02117896391615836,0.02,0.026456097510520412,0.04552724449576775,0
0.010833333333333332,0.010264154507066277,0.005,0.003928727023926937,0.00589780975402233,0
0.08416666666666667,0.02602769207157423,0.055,0.035945389122320606,0.002116809510531418,0
0.0,0.013410654714220474,0.0,0.004185637477336647,0.0015618152294674616,0
0.005760577600247263,0.01966894150190392,0.0,0.012087331931939603,0.07367951277605009,0
0.7252356480835717,0.8628821385783271,0.8606952653257025,0.8038271962393292,0.8701639768611427,1
0.0039927601737371095,0.004098851912971635,0.0,0.0007097920610367465,0.002862811436800613,0
0.0,0.007978347211341323,0.0,0.00592338446916443,0.003745797018278928,0
0.14459031418329638,0.12033449606495612,0.095,0.2648944307386201,0.21923739225751412,0
0.3249914998424647,0.2168514176489333,0.1387240156121965,0.4938840499797483,0.3536374855089206,0
0.8042588278838866,0.8039147137523264,0.8577194890788283,0.5654576959691996,0.7916499945525831,1
0.0,0.0175509591344092,0.0,0.015086387454770827,0.0042355711467635185,0
0.06390138483176458,0.1479432785435011,0.13666666666666666,0.17482450135410937,0.18175534364906112,0
0.0,0.0053357241750521586,0.0,0.003987678252177987,0.004553044832525714,0
0.9961111111111112,0.9396051723145498,0.9405845684056147,0.9667963705194867,0.9488894203635003,1
0.005774673345318554,0.00548653364383919,0.005,0.00163835586649937,0.0052002120894143935,0
0.04543767872790592,0.11270011185334147,0.065,0.09755444680089552,0.166205517751489,0
0.0039927601737371095,0.006013783445650222,0.005,0.0029729959829669795,0.013253836364701784,0
0.0075,0.011884582992873045,0.0,0.050802743017590475,0.003479221006722883,0
0.0,0.02798472306541335,0.0,0.2138629570411948,0.004998755941310794,0
0.29052051291747566,0.01824093793059625,0.21,0.2079329301746248,0.04876572105456988,0
0.0056765610890634945,0.01444416296539553,0.01,0.01756761677871153,0.006070802212947335,0
0.006798007922084194,0.05621466550512509,0.05,0.07883484021001794,0.05412931952590328,0
0.0039927601737371095,0.009167823799338098,0.0,0.0008865463728093353,0.006308727127304842,0
0.05588275631470374,0.03554053086875404,0.13,0.1303223472809832,0.05603054354802642,0
0.6464907726264367,0.3714894876352456,0.2762614707458081,0.3541591135119888,0.5506482789430934,0
0.6453709797789386,0.2785910750319095,0.46878138701361327,0.5482492684641892,0.6383025124583046,0
0.00017221816509791193,0.05305551860602267,0.07488862984684679,0.13465765935120674,0.10553890772790418,0
0.20251652418717456,0.2559844840744076,0.265,0.23307744187480908,0.4757316930537002,0
0.7454761904761904,0.9678361631796336,0.995,0.9814063262954653,0.9822814311260591,1
0.9704685411691194,0.9515565907993745,0.985,0.8977768825243685,0.9578404510770712,1
0.37545100480934246,0.20068212263942756,0.305,0.16290926116972232,0.22792215942320798,0
1.0,0.9707371222966438,0.96,0.9373768997832149,0.9900905548055792,1
0.008333333333333333,0.008473781226909758,0.025,0.01239364358666401,0.0038481335454731698,0
0.9691783584896507,0.9658482372920911,0.99,0.955273511121258,0.9836170291685219,1
0.9202499999999998,0.974429133374358,0.96,0.9543276208470312,0.9876491417666594,1
0.9580388354890086,0.9549198764452463,0.98,0.924990836888755,0.9552927392810928,1
0.0,0.006814570346645415,0.0,0.0026461108769045174,0.0016916967890652696,0
0.0,0.006861874942913523,0.0,0.003443844236814906,0.001368264750376848,0
0.15562033571004158,0.06239084367414397,0.2526756636028102,0.06282864580247881,0.08792116288955835,0
0.005605022623381331,0.029494094317317504,0.03631141977385386,0.0033340816275590057,0.07110887820570418,0
0.11107638559323335,0.122833339684653,0.08232824427480917,0.10759209271996517,0.10469082600655946,0
0.0018491644013170917,0.021489804839269294,0.0,0.027073017904368165,0.010363376718648704,0
0.01260020515361665,0.043062505232509776,0.025,0.06430150325859828,0.05387630130703929,0
0.00945857372844666,0.009766590353500384,0.005,0.01661004216948332,0.020176611609739936,0
0.616860037748781,0.37453737279865085,0.63,0.9724479833008576,0.957842692339711,0
0.5569709562114908,0.6171694019414181,0.67,0.33608395432724664,0.3291025301000828,1
0.0,0.010483931108693105,0.0,0.006152840433825749,0.0015264323986031083,0
0.0,0.014230829089148224,0.0,0.010685563422086155,0.003894791792857579,0
0.06842221816509791,0.2198972339584945,0.26765519303610574,0.3396729828941015,0.22762072785894882,0
0.8657693833001087,0.9151582481118632,0.85,0.7930110799865152,0.9286470418055968,1
0.12377723914144825,0.2051987140200971,0.22138615320079746,0.13878511736320293,0.3676838272616744,0
0.3716094084903663,0.3217896296945714,0.28774074074074074,0.23747760332194778,0.23678239954960215,0
0.882000251076196,0.8776617130531519,0.9,0.7440011068048906,0.9262096244511864,1
0.5695061373185115,0.593122868041309,0.49,0.8305949571113277,0.9268164730523528,0
0.039119059595649236,0.07499972902797761,0.03752336448598131,0.10860267003899435,0.10469500916741149,0
0.005024411497751201,0.006021148651323607,0.005,0.004676470996558199,0.008173607908431883,0
0.003993689361863042,0.007837473546573206,0.0,0.00461503882281925,0.004321753870041578,0
0.05221349533107009,0.01124381256793622,0.035,0.02190125762745768,0.003826608590101585,0
0.005605022623381331,0.018745487803636614,0.03,0.10093852947233488,0.020265700725876926,0
0.0016666666666666666,0.042657361868707756,0.02,0.012350825623626034,0.03447681472383162,0
0.25045317190049976,0.30732371999555225,0.15,0.1848743469034446,0.14805601270840107,0
0.025529745319792,0.024926190405783984,0.04,0.05749421733035017,0.03462876925089606,0
0.8128223736584275,0.9562994796485076,0.9,0.7751190630346926,0.8907444620084484,1
0.4764800357054033,0.20492640286435868,0.29979365119087503,0.41078667942806196,0.5867915879305005,0
0.0012837837837837837,0.08227520471593455,0.03324345055243059,0.3846034824219327,0.24965439587688526,0
0.48650537643370556,0.1646402594823001,0.14754432998493172,0.3007367658603127,0.399043192206248,0
0.5641379463856993,0.6189285052019473,0.69,0.41955976152003627,0.416992807401671,1
0.9898240502385418,0.9888446826563777,0.995,0.9621004784260537,0.9930096595465009,1
0.9896481627324399,0.9722649661139385,1.0,0.989512818303887,0.9921128473687972,1
0.9231581979287694,0.9093948887256467,0.905,0.833053321331265,0.7762170866439767,1
0.0404787867138412,0.12047650899020533,0.195,0.24802330040921952,0.3800662269020752,0
0.2656116425001335,0.24683333821825026,0.35281065088757396,0.40533283911580587,0.5174738315985183,0
0.005508247970041546,0.008736155852638946,0.015,0.0041086010047593395,0.001678525095641134,0
0.6529182648181436,0.8384141676274672,0.8513412042730768,0.7481222389003974,0.8337745970881267,1
0.005552520142949185,0.011886754457997861,0.02217939566113831,0.016184977670137653,0.022637682092330563,0
0.6958716620515422,0.929103203225081,0.99,0.9276885252775933,0.9639268293180756,1
0.5058517871017871,0.7147592932016363,0.695,0.41029809360703956,0.6125817968081155,1
0.018299031578861685,0.02196630065949356,0.02265060240963855,0.08717691708894236,0.049931891452207146,0
0.06978759951235022,0.17102782873874284,0.09,0.12130540258226015,0.2092114621562133,0
0.003993689361863042,0.007972115807905293,0.0,0.0044873247746788905,0.006049590871358327,0
0.27195896328889957,0.24097453576989789,0.425,0.6909229067244883,0.6664845554412016,0
0.03356039821009239,0.021313044139754888,0.08,0.016610971219048237,0.025365154322982773,0
0.875222475800287,0.8880054932336234,0.85,0.7541382162426722,0.8675269060145498,1
0.9676666666666666,0.9379529303532066,0.91,0.8578721831046607,0.9421652518411624,1
0.9586666666666668,0.9655790514043385,0.935,0.9241528124943981,0.9709570198785931,1
