RF,GB,BB,LR,bgm,y
0.11173609814047042,0.03641577980794528,0.195,0.18470932838398577,0.04283107878719248,0
0.864527188803387,0.8824030331221072,0.725,0.8351824100287885,0.9346028834363393,1
0.13045545665072977,0.2291708582793447,0.3945963778832492,0.575222182267776,0.37582706656035425,0
0.7096735646364675,0.9263099686946421,0.82,0.7602789209131514,0.9218278822368821,1
0.011134878687031375,0.007505356700316726,0.025,0.0021060964418976175,0.0036959945685287577,0
0.9560646293306866,0.9516417810031926,0.935,0.6926345890949663,0.9545144621099949,1
0.0057466193832324056,0.01410421715575096,0.01,0.007037632865128848,0.00850224075203562,0
0.0026722181650979115,0.07762018183128865,0.08881640390087536,0.041220672529305294,0.10573436335665472,0
0.966148737964342,0.9852317036016311,0.985,0.9596400482065406,0.9897959280564435,1
0.5878577947155644,0.6467043909422672,0.58587531201633,0.4065237924914818,0.3802358245101485,1
0.0,0.008799979771967309,0.0,0.0028628999019538444,0.0015815465934357628,0
0.6970110530844836,0.799366746000642,0.765,0.7148364983419802,0.7971238445391676,0
0.040698698082005415,0.03709729445689031,0.02,0.029237757635359095,0.00662459927312527,0
0.6562358123028015,0.5749816322684373,0.684801108916114,0.5812146953546818,0.7133992401003549,1
0.426737429784628,0.5296159537057824,0.59,0.6314454412089634,0.6181120011216786,1
0.5252062311910998,0.23074992244248263,0.16278373317751743,0.13557178170874407,0.29659065903917214,1
1.0,0.9818688563067305,1.0,0.9425133412137234,0.993672034429132,1
0.8550356090916071,0.8359978637179261,0.91,0.8042408629241828,0.8717832439050215,1
0.40772583088711767,0.31151156844696987,0.25293331634916105,0.2844191123838232,0.3502993507659081,1
0.005605022623381331,0.020464933129957372,0.06,0.014339112635493919,0.014058467128168883,0
0.0,0.01195852249266236,0.0,0.013614993322228427,0.0027861620881527377,0
0.40580764217231535,0.2921024256923157,0.5980392156862745,0.6346397462405244,0.7273867094769781,0
0.3394536405530083,0.946902449215295,0.35583764392589606,0.39812071840301455,0.48918870582036217,1
0.9588298344559688,0.9889050835161123,0.975,0.9319695463928678,0.9833618102652598,1
0.00399276017373711,0.015003994463525568,0.0,0.00245460369173485,0.008242555244487358,0
0.8468676088373402,0.9234262985340503,0.8607877510138675,0.9233714152663011,0.9468571338018973,1
0.0175,0.16069954321494345,0.31,0.649959800950081,0.3109598139905822,0
0.9708121211952071,0.9921252164164492,0.98,0.9886185944638631,0.9934489171116974,1
0.8168756846487435,0.8357722244269905,0.86,0.8946016890208063,0.9373341911153497,1
0.6573827162752336,0.8135243958317578,0.6903111677936518,0.8155596761999938,0.8143821341444082,1
0.9898919275780456,0.9540332202378137,0.99,0.9293731882515912,0.9682739128157102,1
0.9614166666666665,0.9940480331087888,0.965,0.9517728503005317,0.9724363943848795,1
0.24262003575507163,0.3590044137519958,0.52,0.6154183350387321,0.4621457733447165,1
0.1505713210554279,0.1603803610663618,0.21,0.05953980782901433,0.04722615238802999,0
0.98925,0.9816230697361934,0.985,0.9228553515597585,0.9919412731341467,1
0.9872857031855143,0.9906929499255404,0.985,0.9976086627641414,0.9966423345800715,1
0.9575380870894173,0.9683397757654868,0.985,0.955807183460147,0.914874669424106,1
0.018575283245328825,0.06433249334806834,0.15792578252031353,0.3583633570880318,0.1730094610954448,0
0.6573827162752336,0.6287809711607388,0.676781793081931,0.7778494629220228,0.8322369221091706,0
0.6573827162752336,0.5784773100106348,0.6489130512429727,0.40224614650453266,0.6668600593811476,0
0.17881401438467417,0.037953967973688614,0.11270700636942674,0.11325347717512832,0.04161197237468584,0
0.004349164401317092,0.021489804839269294,0.005,0.050585288434008065,0.01049884458650903,0
0.9872598945760153,0.9740177486219652,1.0,0.9836174486634166,0.9924181854381534,1
0.7983315325255174,0.9019371498905818,0.845,0.8435160158324024,0.9287519690125235,1
0.0057466193832324056,0.021334670164436666,0.0,0.012628584298493487,0.026126551020469575,0
0.7060727041578495,0.5551240462562093,0.765,0.8102609299449228,0.882880985837583,1
0.005774673345318554,0.016186997506534958,0.0,0.01829403697889762,0.010886133984685792,0
0.0,0.011620797385426401,0.0,0.006105097581894184,0.0030018436004777766,0
0.010094796352736272,0.03082122614185941,0.027336309775708844,0.07529411389634927,0.02804854007241705,0
0.9152006724866685,0.8119560948892635,0.88,0.8295895477984,0.9083653451786327,1
0.005228456222316196,0.022050797810352032,0.005,0.017890143506835578,0.010907826555017468,0
0.16686043992996352,0.31617816770943163,0.42,0.8463990447096063,0.5447001841135534,1
0.0,0.011372290479390614,0.0,0.032425007175815986,0.002487621080943711,0
0.16789613755882996,0.06521698049863842,0.155,0.07003637927745866,0.006683960560504048,0
0.10484578066302726,0.07222805688460729,0.1851276429289219,0.1685656426341485,0.10931853955541206,0
0.9608262362397586,0.9659691522719667,0.99,0.8899737822173855,0.9775417467260802,1
0.16153801954005506,0.0715544653671033,0.19,0.039060607082588905,0.08597078927836777,0
0.7967112666046668,0.9498601595499766,0.865,0.880071733149114,0.9619194751264206,1
0.405503589296144,0.1820145236812121,0.3328108976674445,0.31417372421290507,0.33136132940206575,1
0.6858459854107278,0.4182213796349605,0.38,0.20060097202493482,0.20794766105412024,1
0.9690721245371253,0.9741954967634336,0.985,0.9600508248310253,0.9806711170919918,1
0.029472562163545605,0.10526270389854349,0.07,0.06433413408887619,0.008743913651329196,0
0.020427933572584055,0.11961890686991675,0.155,0.5458883298359697,0.3449456853516866,1
0.12567517100443587,0.02080646367188774,0.2,0.03472949215199697,0.12199400482993096,0
0.08848173663124587,0.0898397300302031,0.10833333333333334,0.024608495328890166,0.07169629970430944,0
0.23330614673652644,0.07979054917870541,0.1716666666666667,0.1351159367980892,0.11346904875557037,0
0.004541074555470912,0.015135843497653461,0.015,0.009904167076728587,0.016027774196747748,0
0.6601968741126104,0.7112176552484849,0.6375723441561728,0.8107689438217343,0.8247024232616283,1
0.6519887335285658,0.7166639141904346,0.6746538529896654,0.8022249837645812,0.8254401170427534,0
0.0,0.01339194013860607,0.0,0.00576618025136916,0.003731630123729642,0
0.99,0.9905237049281526,0.98,0.9644622549499612,0.9925290841800711,1
0.5084296123455772,0.5364685245292069,0.755,0.7306503572547739,0.8910068878690889,1
0.25038434573777424,0.266842887255362,0.1446717007691446,0.18116375616550764,0.21773732179685473,0
0.3762482923508778,0.26789756968176853,0.49046884977391403,0.11578240835953503,0.24432763611188335,0
0.005,0.09496924747325466,0.3051326731193285,0.5325805487018964,0.2819083427005657,0
0.652073483828819,0.36419212137285817,0.4170919128990851,0.46726288440764835,0.670677890819258,1
0.09550837233722724,0.1943093678700171,0.11771186440677965,0.17008320606887953,0.22143306704696467,0
0.7273622566436637,0.8602616341316506,0.8075,0.7641656058657491,0.8201082402951496,1
0.4661668395598937,0.10460058254795271,0.18058947806015976,0.2895968442810368,0.5381424830159686,0
0.00399276017373711,0.005986374668643862,0.0,0.002087911371542759,0.002819500532783415,0
0.6754220125765249,0.7151128699948497,0.7654128440366972,0.7574213741074067,0.813471728985296,0
0.8684886136961103,0.8647085342318638,0.825,0.8070676775510208,0.8921702604873073,0
0.0057466193832324056,0.013542241693796732,0.005,0.017788564935493363,0.053857116746693245,0
0.9880932279093487,0.987976490354436,1.0,0.9936187710218233,0.9975773080525367,1
0.9537024216556961,0.9147057762570118,0.875,0.8043900803049964,0.7812134867837277,1
0.99375,0.9854258420554249,0.995,0.9844469984944353,0.9970433526079708,1
0.9896481627324399,0.9719486143880064,1.0,0.959984168659522,0.9940162469914154,1
0.00399276017373711,0.00979410337740552,0.0,0.0030672604225121733,0.001876714422919652,0
0.48577348209806603,0.8589914441041975,0.7255952339024635,0.951357141898133,0.9452209653791052,1
0.7027776620863452,0.8189627833494583,0.8789933780064512,0.7334519046387158,0.881323511158518,1
0.04119198312236287,0.017557435802559012,0.05833333333333333,0.021076231116173936,0.05466993899218818,0
0.32156001353474517,0.2489410982717667,0.19876153342675879,0.32977523343464327,0.27571576456898383,0
0.0,0.006971398031783564,0.005,0.009751746276213594,0.00254284626165261,0
0.9115503161673044,0.9806670402171686,0.925,0.9312566274943943,0.9808102354260669,1
0.7033218776302202,0.9052695411530316,0.5879645677892724,0.7962679852461748,0.9301741335532646,1
0.8861420218814667,0.8831201031508307,0.912864077669903,0.8181335358476661,0.7414409651357168,1
0.7913303748419652,0.8218465961579383,0.82,0.639216082321664,0.8616309316490846,1
0.024583333333333336,0.0802444091325387,0.07,0.15699672959166946,0.06283870424022818,0
0.005339769954898677,0.03932222857410364,0.005018723026148768,0.0415684885452477,0.042996603003220356,0
0.733237038961246,0.645846233467361,0.777858527131783,0.705573351793745,0.7819236294874028,1
0.005773744157192622,0.018439710475429954,0.02,0.02658671358816541,0.015532049189176148,0
0.2768865902930949,0.5997873642834327,0.435,0.5584754690779092,0.5343770719981293,1
0.9250829038069165,0.9116095307325218,0.855,0.898537144052689,0.9545970602761236,1
0.0025,0.06852727931949126,0.07,0.045232092650382805,0.03763781344384785,0
1.0,0.9771797678611205,0.94,0.7476111612016794,0.9556920231156757,1
0.0868116647102496,0.18979553585884906,0.18018719887443765,0.4191326976865846,0.15048800385444783,0
0.3762482923508778,0.26789756968176853,0.49046884977391403,0.11578240835953503,0.24432763611188335,0
0.7862171899184396,0.43723182010961004,0.785,0.43797851467575033,0.6273992050098381,1
0.4777227105100734,0.634314189594081,0.6321997160785718,0.6796524130583783,0.680861119915539,1
0.936112298803461,0.8822546395107436,0.82,0.862806723889173,0.8961795355223326,1
0.6573827162752336,0.5581562329611343,0.5911411084321423,0.5172109652785737,0.6392507111034639,0
0.4899423554163648,0.2475264009527587,0.5,0.3466699401582774,0.5690325767977098,0
0.704830237779271,0.8726100117703185,0.8803055333927817,0.8865919465645888,0.8866962012624442,1
0.9123738805832526,0.6815213410739368,0.86,0.6041052498760349,0.6733648174382222,1
0.7351618251549003,0.6327863842696709,0.48,0.6198870172599722,0.6869367154428105,0
0.005605022623381331,0.04071809600065617,0.0,0.025995835642099528,0.07745302774437743,0
0.9654220611508534,0.9606262325427871,0.99,0.9669401659039493,0.984003113816655,1
0.654114892744644,0.8520290737866497,0.7368104375442809,0.7328054382473989,0.9246074704956394,1
0.9322989565733724,0.9284166705862966,0.8766305300010988,0.882405844928409,0.9166959006278327,1
0.9095717675758884,0.9475548924647124,0.925,0.8618482142924374,0.9485974442214712,1
0.005118364237890235,0.025722619637728362,0.10013581935102372,0.1229233710034851,0.10619734616420745,0
0.018104339909346203,0.0147246133628383,0.025,0.006306579644075087,0.004169876274839216,0
0.07081805149843125,0.03590100166758161,0.17289523209902405,0.06514018927863913,0.04065718716087208,0
0.7364829212135764,0.9446619975754823,0.9367549932967585,0.9143237154554072,0.9524230314500006,1
0.6406249499095863,0.9122865829004028,0.7009980006396682,0.7887228563842017,0.9059291551607291,1
0.010745012098647836,0.0053452248662458485,0.01,0.009670295866976764,0.004941142812547105,0
0.005773744157192622,0.02039986570291274,0.005,0.014099563669658281,0.03308026576739549,0
0.9185470735604636,0.9325492430528919,0.9030875898131828,0.9440825259117341,0.9655706825544642,1
0.9532367817662526,0.8890925534342581,0.94,0.8799138704570671,0.9706530021787322,1
0.7118403631451267,0.7290904313471562,0.7959776224357664,0.673638820015687,0.775732256712649,1
0.8786030559549057,0.8773774964299328,0.895,0.8082395708507459,0.9202359158688869,0
0.030315513063845577,0.03910703662664684,0.09,0.1298605721884504,0.17201739124532253,0
0.5844653550530458,0.8032749253821558,0.6013277482426137,0.8439238953121485,0.8697155746137052,1
0.0,0.010873003176894455,0.0,0.015715835820672028,0.0026237739963977332,0
0.016388260431167766,0.008438493124370257,0.1519668386335053,0.02416012958823394,0.022298177457052162,0
0.8938366504664599,0.8431307838466938,0.8364566019818517,0.7603638441141713,0.8937478027913613,1
0.23252451378703543,0.19802898275101727,0.22,0.2883982620912526,0.14213825127964091,0
0.9524685655774329,0.9800530846235694,0.93,0.9566725409473228,0.9863214666775482,1
0.09407963875205255,0.12590702259996348,0.285,0.2513696732264895,0.13393705125795854,1
0.9648488885264129,0.7135618377423665,0.8315845555702119,0.8563572006237381,0.91905569546271,1
0.7951980639014073,0.8733969622098784,0.5383333333333333,0.4902253380769356,0.5242767371152535,0
0.004374594424549395,0.012839459855393462,0.0,0.004655451309853012,0.03325755325418222,0
0.7365957357423086,0.706069453540083,0.845,0.8031780506142704,0.8942900719323587,1
0.34030327247072895,0.25678052420707087,0.545,0.6597578853315618,0.5937389993473914,0
0.9315833333333333,0.9456366740645957,0.925,0.9370388641030474,0.9928465032957668,1
0.48996961810743384,0.4719270825471978,0.64,0.8161910227229523,0.7617148813502851,1
0.9516370128374545,0.9666102946177061,0.99,0.9662221082072991,0.9850946667011148,1
0.36928970993753446,0.26289959750683806,0.38,0.08811734510119851,0.17543289975833093,0
0.0,0.010300927016203663,0.0,0.0045721284701780735,0.0038519750794971243,0
0.5287503886376369,0.23074992244248263,0.23235970085023352,0.15410466780044532,0.2764299898928406,0
0.005773744157192622,0.01480054696422644,0.0,0.05228758928221114,0.016388218816263435,0
0.044551574501904785,0.10644183676917945,0.07,0.04754078337613368,0.02663168908748088,1
0.6876465320585018,0.5751591544175314,0.6329447782023321,0.6123891098271281,0.690761955798445,1
0.00399276017373711,0.006330059284351094,0.0,0.0020450199335504426,0.003031085186906192,0
0.22042890346638777,0.23988669270752988,0.235,0.19166034162468407,0.35263551747138666,0
0.5601921455836706,0.566881925664942,0.635,0.4126594946540591,0.5485371995482249,0
0.8664104726423738,0.7785870151435876,0.7328884175303007,0.887778865846761,0.8521038318970581,0
0.007143669148652027,0.01694541183512251,0.06,0.04001411754549535,0.03302856504505126,0
0.00399276017373711,0.006571237291395306,0.0,0.0017256790472562394,0.0027961388280005038,0
0.9384999999999999,0.9535180295278753,0.85,0.9636009224873507,0.9933412124299388,1
0.4055545300835098,0.38680025983682964,0.4066130234652008,0.26744982758771574,0.2954796668071113,0
0.0,0.05315880955814183,0.025,0.04655323254946301,0.048161937214919896,0
0.14941322576806693,0.12985165791065129,0.285,0.2715982924409727,0.1879206071412149,0
0.6035135394159703,0.6259620076714035,0.825,0.7995516274815108,0.8691921571765437,1
0.7004612189937,0.6751685112097774,0.7028406696349272,0.5878515669808564,0.7508174094530434,0
0.8650386127284732,0.9589766300732866,0.915,0.8784374097165454,0.9756614599839211,1
0.01483326387681038,0.029334540913891323,0.045,0.023820747867227404,0.007159587787060369,0
0.013881292330347019,0.023879581232536445,0.15838537522149623,0.09250461481241128,0.05220029938964671,0
0.21535138794356595,0.3223488701315555,0.2980817610062893,0.1502949471840341,0.15665899866987396,0
0.00399276017373711,0.006281280085608845,0.0,0.0007640922680872579,0.0017165089501092324,0
0.0033919308357348702,0.3011301067675943,0.1909906020174478,0.4169395427364725,0.24432763611188335,0
0.2801534268435582,0.13302112599497895,0.12347487515252858,0.19954998009048444,0.07898042225845196,0
0.9862499999999998,0.9805856088799142,0.935,0.959535315594236,0.982288123763741,1
0.0,0.00676845581046035,0.0,0.004630206700693932,0.0024590619045198156,0
0.14447135421576968,0.010748797848391656,0.05,0.0320996109339277,0.00422411580792299,0
0.5193022883109862,0.4986145487785785,0.3800936086787678,0.21856216665307532,0.1643057376786605,0
0.02377515604670358,0.030351036068776805,0.08,0.05833389916537775,0.07688034047581216,0
0.006472798179901044,0.01646155512347848,0.02,0.013653835601529298,0.0025542042496927183,0
0.0,0.017123461381946547,0.0,0.0057517221942801604,0.00846638732449457,0
0.018813337818296933,0.014811955856038173,0.035,0.030118862739012705,0.005835891849432119,0
0.04132106314816095,0.02765946574653394,0.015,0.03373298319358984,0.021292808549321314,0
0.3056458944903616,0.15625076402626895,0.1613411088468262,0.2585142713598555,0.18511413981449484,0
1.0,0.9836232690667767,1.0,0.9881941660351421,0.9946254494308037,1
0.9975,0.9608322084790544,0.975,0.886817575621062,0.9853868437613744,1
0.8543291460293129,0.7992868073630006,0.8727358490566037,0.7062102586945608,0.8757216334358419,0
0.510611928814047,0.7827811332264459,0.68,0.8667683746063212,0.9011590418346846,1
0.907688693093094,0.9569106315113933,0.875,0.9325294604489198,0.9788538505415683,1
0.0,0.008102643586639549,0.0,0.0032213756254096506,0.0032510106706914546,0
0.624894217122013,0.4865249325436067,0.6270989661383648,0.5780377254894117,0.702369482185547,1
0.5444902708032381,0.5936133787481591,0.55,0.22838430746894603,0.5259777110035774,0
0.5575504757633106,0.6587113535779701,0.675,0.48212159686188927,0.6005723391246823,1
0.7034399173835348,0.7001884225869583,0.702906976744186,0.8011251290286295,0.7904304608958727,1
0.15516659721014378,0.04911686837548883,0.03966666666666666,0.07005953876860463,0.03706528217072466,0
0.14763299406595917,0.17008878495119625,0.34,0.3868896579009446,0.11669708220548976,0
0.03363487868703139,0.014090965017293048,0.03,0.014887222487704119,0.00502977248186017,0
0.06211894890202112,0.04892935887632112,0.13,0.07711082294404452,0.045116651728179365,0
0.005774673345318554,0.024776575481836316,0.03,0.020584518520173796,0.02016063709578399,0
0.3680938141316578,0.47697497948957546,0.345,0.33797879009156084,0.3818577583100087,0
0.7261031669884385,0.6597831636222347,0.62296875,0.5959570842369318,0.6237596183447747,1
1.0,0.9762941308274443,0.985,0.9562939491254899,0.9891379329146817,1
0.58279066490733,0.6410910132940252,0.4612712191358025,0.2634595731849424,0.39891305882195355,0
0.9518214396213561,0.7910723025930022,0.815,0.5300177867889486,0.5949238875037819,1
0.9411026083196551,0.8026443131397181,0.88,0.7125189212613964,0.959645496401168,0
0.17330913929250108,0.14305969646577982,0.305,0.3080557854976881,0.28924583589269853,1
0.0,0.019561937202800687,0.12,0.07806808221334678,0.01823681915907437,0
0.6573827162752336,0.5581562329611343,0.5396330138707198,0.47546204854152324,0.6668600593811476,1
0.8015096463140208,0.9205787894279255,0.945,0.9711533119384964,0.9680627130299955,1
0.6413881087282782,0.6917187153726261,0.745,0.5298935745671759,0.4241621776485037,0
0.005605022623381331,0.01624519088251238,0.005,0.021763584013248988,0.028928689816119988,0
0.00399276017373711,0.006197580135259596,0.0,0.0033942633727360085,0.006176795153015531,0
0.11450046809502341,0.031877162659101496,0.135,0.07243334536688197,0.03521813429164695,0
0.73077271720237,0.8701409344259567,0.875,0.9059480859751076,0.940530867015775,1
0.6449420450868146,0.7627258898990738,0.7076785714285714,0.7463652241582424,0.8631711515745026,1
0.7636011904761905,0.9668862793537678,0.895,0.8818471957815527,0.9864011073957517,1
0.9611479870093949,0.9864299725972844,0.97,0.9426348309613952,0.9820626310923629,1
0.6573827162752336,0.5581562329611343,0.5396330138707198,0.47546204854152324,0.6668600593811476,0
0.16241062606786577,0.1262095783681391,0.23977153762268266,0.15244547396017244,0.16453701098395213,0
0.6644344296908842,0.453625874405562,0.5404835265516585,0.3682564803786664,0.5635561334425941,0
0.013401384831764578,0.11801880889339354,0.08,0.10408843749165914,0.1402503325994106,0
0.5699345113577273,0.5243563019799068,0.585,0.6598966930338893,0.6484585635435861,1
0.6573827162752336,0.5726836929021798,0.48395256161155836,0.6569119925196998,0.7140827283736293,1
0.0,0.0077788269261030865,0.0,0.004813246428474708,0.001957026817768755,0
0.9415380061411828,0.8885100823213752,0.945,0.7734320323091138,0.9525730104070337,1
0.5104721603080778,0.616650760701753,0.76,0.6185219586782936,0.7840612017665868,1
0.9761934308488293,0.8926383755388834,0.9319251878082541,0.8669006403595653,0.7390260948895664,1
0.3130963721323271,0.575785644609494,0.472047357581109,0.4760071698613535,0.47832952038503035,0
0.36772082948478874,0.09579193615832629,0.25,0.28586968563132026,0.13957731609472399,0
0.5935908108563471,0.672013084331804,0.6,0.5516914794450295,0.5291814765807064,1
0.6243482962001637,0.7583180176423295,0.69,0.6875918971467152,0.6217597029196815,1
0.6307394411108478,0.5724923057044641,0.46503843344845736,0.4182016044965366,0.5720987201895946,0
0.005619124742850436,0.025390271800818487,0.025,0.06988951338892929,0.03357211039607532,0
0.6593504819304848,0.6611810739619325,0.7610103841832939,0.6329916141799408,0.6560232420027167,1
0.12452371896888952,0.05462033173984604,0.325,0.2191686588032949,0.12270650635996928,1
0.014878400360612531,0.02461668618117985,0.055,0.07425984132841155,0.04136256065174511,0
0.9067754652582094,0.9636743291819003,0.965,0.9446283078255188,0.979323900419379,1
0.99,0.9766351429715738,0.98,0.9829908486130398,0.9921306141269411,1
0.04016404583074922,0.10394070348999579,0.175,0.23173320479823595,0.24918966389620964,0
0.1858255590480767,0.09304137914143415,0.285,0.0919226917525251,0.10065314705845223,0
0.18303550248635164,0.17076368789431257,0.09425,0.09389900252870159,0.011265685636822433,0
0.053,0.01288292677245164,0.045,0.04751454218380211,0.010076375523638487,0
0.027632614289034595,0.008694367117707645,0.065,0.006523070685383137,0.0054106521649058695,0
0.004063916036428033,0.021406213622060265,0.02,0.01694179499890565,0.013989072214568105,0
8.251295807669715e-05,0.011417935323189582,0.005,0.00990300360525768,0.007115888541997575,0
0.772395735280517,0.9598122405301106,0.835,0.7969626794059852,0.9617692894417906,1
0.7084719446271603,0.7940160166032425,0.63,0.5452650668020903,0.7210876577239227,0
0.6573827162752336,0.5581562329611343,0.5396330138707198,0.47546204854152324,0.6668600593811476,0
0.673778023898233,0.797623782129372,0.65,0.6673769097101839,0.7033968737045544,0
0.5305407297001684,0.30991131461123916,0.455,0.4682149843531652,0.6355862969940087,0
0.7463889868054558,0.6655937131118431,0.6994255564827592,0.7503120893525449,0.7102193903961098,1
0.6573827162752336,0.8157386164573005,0.7727708614993212,0.8430848258463589,0.8794084210481496,1
0.0,0.009957772232491984,0.0,0.007639076691657426,0.0029906154436186044,0
0.02427244646069187,0.03399032089619914,0.01,0.025097286697006733,0.01852001673970157,0
0.6667593962136111,0.8511210935710323,0.795,0.7459999201855733,0.8950876971575862,1
0.052416666666666674,0.04317377104988824,0.23,0.10523622007808991,0.14092828653919517,0
0.9485352598798623,0.8692534760765024,0.795,0.7237093683518562,0.7668201186179311,1
0.03331081197626188,0.022146131516836833,0.045,0.014188483341769169,0.03270323691184372,0
0.9764141145460487,0.9818461380611788,1.0,0.9947017098935462,0.99606096380666,1
0.0,0.020936053248862985,0.0,0.029475241378938827,0.026450541595340042,0
0.45118823064266167,0.16577971381304357,0.29,0.1568293430098849,0.171469241970032,0
0.001983076141498062,0.01247684272318932,0.005,0.005148546728016123,0.006332187102261255,0
0.9933333333333333,0.9682352161388793,0.99,0.9843653854902166,0.977202668401814,1
0.9295836697118175,0.770419046803274,0.7062195710180623,0.8746301826454423,0.9437694378060959,1
0.8437458609264458,0.805235070228091,0.6887379213552923,0.38626947138340134,0.7877923087779283,0
0.6995725526880099,0.9542079516247693,0.885,0.9253113641866486,0.9893424761804969,1
0.769343060900916,0.6818106198648076,0.71,0.7116803512830107,0.8986559664467537,1
0.9966666666666666,0.9889418317632687,1.0,0.9825381994479516,0.9925019031795123,1
0.2820002025326719,0.18827311272476244,0.18799504641671905,0.16714733680069419,0.19986983454165594,1
0.10224729619523253,0.01925362918481813,0.095,0.009823506590758339,0.010454427437608025,0
0.3651379968758755,0.4037967652906506,0.56,0.7236497594919498,0.8043636725948472,1
0.9317185150835268,0.963001130768654,0.95,0.979086524559159,0.989659954098918,1
0.0,0.008785685580700135,0.0,0.007456576688058108,0.0025073732431629687,0
0.798296108462748,0.9485806489067202,0.82,0.7868261943010377,0.9519062070427748,1
0.7336804973116833,0.9641539737812721,0.725,0.7052972400556777,0.9671825872873696,1
0.5729974711168899,0.6112638591449541,0.595,0.5636161355512058,0.5283541329374944,1
0.059726190476190474,0.04267672070166641,0.115,0.24590477950729678,0.32746121102858183,0
0.3262347181650979,0.5679150744997217,0.36,0.24003092572080534,0.30488185014366326,1
0.6796215585743733,0.7246329430055144,0.755,0.48421386262975163,0.635794897693653,1
0.989770412121193,0.9783677108909774,0.985,0.975269432878494,0.9915506317276619,1
0.4667031616104532,0.29764656633079567,0.495,0.45107088694711844,0.21981419641937877,1
0.005577897849421115,0.01759422475954472,0.0,0.007149765699723916,0.016126751303572336,0
0.005605022623381331,0.13860305376409846,0.11208333333333333,0.024430601990463048,0.029147978102757214,0
0.08438048641499679,0.016211152390191875,0.115,0.005858173259665362,0.013800110971382744,0
0.03379273504273504,0.12132722649400315,0.075,0.2987410737303146,0.17813404153152787,0
0.3832696915124781,0.5671434018852762,0.42093338325680874,0.5127095589526824,0.5666598006888457,0
0.0,0.009958364363652359,0.0,0.005096703502445183,0.0013998365353586303,0
0.6573827162752336,0.8339844623691393,0.8734919527782392,0.7762208535742279,0.7931594236207372,1
0.052241003095835944,0.036050141516579426,0.095,0.25730261880863736,0.23463580141846954,0
0.07388746197014816,0.3030074929888661,0.1475657894736842,0.2394938959945239,0.45333706854737815,0
0.005605022623381331,0.02335351179826898,0.065,0.026371619994773006,0.027205679660551277,0
0.9446253672920727,0.9695679799830159,0.92,0.9383128627987445,0.9764219708381991,1
0.5955269468113868,0.5990785387222664,0.7489689431923131,0.7269842905215123,0.8096864148822183,1
0.005605022623381331,0.06086953520783814,0.04506714404258731,0.05388078471226818,0.06576278162428442,0
0.03059183426996683,0.062249660925248494,0.09,0.06653855799367546,0.12118494633210639,0
0.9604814960657733,0.9697260324594449,0.995,0.9709790566682748,0.9955468942558356,1
0.6354245663142641,0.5133206944568421,0.27647338489535944,0.6189444108973188,0.5227723614500801,1
0.00399276017373711,0.006081121095258121,0.0,0.0022560547955683572,0.0043732330070824985,0
0.9733519053514926,0.9009605761726482,0.875,0.5735379858874974,0.8330600721946113,1
